"cisp";"mes";"ano";"aisp";"risp";"arma_fogo_arma_fabricacao_caseira";"arma_fogo_carabina";"arma_fogo_espingarda";"arma_fogo_fuzil";"arma_fogo_garrucha";"arma_fogo_garruchao";"arma_fogo_metralhadora";"arma_fogo_outros";"arma_fogo_pistola";"arma_fogo_revolver";"arma_fogo_submetralhadora";"arma_fogo_total";"arma_branca_total";"artefato_explosivo_armadilha_explosiva";"artefato_explosivo_armadilha_incendiaria";"artefato_explosivo_bomba_fabricacao_caseira";"artefato_explosivo_granada";"artefato_explosivo_material_belico_explosivo";"artefato_explosivo_material_explosivo";"artefato_explosivo_material_explosivo_caseiro";"artefato_explosivo_material_nao_identificado";"artefato_explosivo_total";"municao_total";"simulacro_airsoft";"simulacro_arma_fabricacao_caseira";"simulacro_carabina";"simulacro_espingarda";"simulacro_fuzil";"simulacro_garrucha";"simulacro_garruchao";"simulacro_metralhadora";"simulacro_outros";"simulacro_paintball";"simulacro_pistola";"simulacro_revolver";"simulacro_submetralhadora";"simulacro_total"
101;11;2012;28;5;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
101;12;2012;28;5;0;0;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;1;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;2;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;3;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;4;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;5;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;6;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;7;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;8;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;9;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;10;2012;30;7;0;0;0;0;0;0;0;0;1;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;11;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
104;12;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;1;2012;26;7;0;0;0;0;1;0;0;0;2;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;2;2012;26;7;0;0;0;0;0;0;0;0;2;2;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;3;2012;26;7;0;0;0;0;0;0;0;0;1;4;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;4;2012;26;7;0;0;1;0;1;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;5;2012;26;7;0;0;2;0;0;0;0;0;0;2;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;6;2012;26;7;0;1;0;0;0;0;0;0;1;6;0;8;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;7;2012;26;7;0;0;0;0;0;0;0;0;0;5;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;8;2012;26;7;0;0;2;0;0;0;0;0;1;3;0;6;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;9;2012;26;7;0;0;0;0;0;0;0;0;1;4;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;10;2012;26;7;0;0;0;0;0;0;0;0;1;4;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;11;2012;26;7;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
105;12;2012;26;7;1;0;0;0;0;0;0;0;1;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;1;2012;26;7;0;0;0;0;0;0;0;0;0;3;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;2;2012;26;7;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;3;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;4;2012;26;7;0;0;0;0;0;0;0;0;0;3;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;5;2012;26;7;0;0;0;0;1;0;0;0;1;2;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;6;2012;26;7;0;0;0;0;0;0;0;0;1;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;7;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;8;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;9;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;10;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;11;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
106;12;2012;26;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;1;2012;38;7;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;2;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;3;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;4;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;5;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;6;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;7;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;8;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;9;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;10;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;11;2012;38;7;0;0;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
107;12;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;1;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;2;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;3;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;4;2012;38;7;0;1;2;0;0;0;0;0;1;1;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;5;2012;38;7;0;0;2;0;0;0;0;0;0;3;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;6;2012;38;7;1;0;0;0;2;0;0;0;0;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;7;2012;38;7;0;0;1;0;0;0;0;0;0;3;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;8;2012;38;7;0;0;1;0;0;0;0;0;0;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;9;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;10;2012;38;7;0;0;0;0;0;0;0;0;1;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;11;2012;38;7;0;0;2;1;2;0;0;0;0;2;0;7;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
108;12;2012;38;7;1;0;2;0;0;0;0;0;0;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;1;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;2;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;3;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;4;2012;38;7;0;0;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;5;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;6;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;7;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;8;2012;38;7;0;0;3;0;1;0;0;0;0;2;0;6;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;9;2012;38;7;0;1;0;0;0;1;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;10;2012;38;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;11;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
109;12;2012;38;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;1;2012;30;7;0;0;1;0;1;0;0;0;0;4;0;6;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;2;2012;30;7;3;0;0;0;1;0;0;0;0;7;0;11;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;3;2012;30;7;0;0;2;0;0;0;0;0;0;2;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;4;2012;30;7;0;0;1;0;1;0;0;0;2;1;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;5;2012;30;7;0;0;2;0;3;1;0;1;0;2;0;9;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;6;2012;30;7;0;0;1;0;0;0;0;0;2;8;0;11;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;7;2012;30;7;0;0;2;0;1;0;0;0;0;1;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;8;2012;30;7;0;0;0;0;0;0;0;0;1;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;9;2012;30;7;0;0;0;0;0;0;0;0;2;3;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;10;2012;30;7;0;0;0;0;0;0;0;0;3;1;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;11;2012;30;7;0;0;0;0;1;0;0;0;0;4;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
110;12;2012;30;7;0;0;1;0;0;0;0;0;0;3;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;1;2012;30;7;0;0;0;0;0;0;0;0;1;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;2;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;3;2012;30;7;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;4;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;5;2012;30;7;0;1;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;6;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;7;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;8;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;9;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;10;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;11;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
111;12;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;1;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;2;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;3;2012;30;7;0;0;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;4;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;5;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;6;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;7;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;8;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;9;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;10;2012;30;7;0;0;1;0;0;0;0;0;1;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;11;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
112;12;2012;30;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;1;2012;25;4;0;0;0;0;1;0;0;0;1;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;2;2012;25;4;0;0;1;4;0;0;0;0;3;4;0;12;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;3;2012;25;4;0;0;0;0;0;0;0;1;0;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;4;2012;25;4;0;0;2;0;0;0;0;0;3;4;0;9;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;5;2012;25;4;0;0;0;0;0;0;0;0;2;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;6;2012;25;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;7;2012;25;4;0;0;0;0;0;0;0;0;0;6;0;6;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;8;2012;25;4;0;0;0;0;0;0;0;0;1;3;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;9;2012;25;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;10;2012;25;4;0;0;0;1;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;11;2012;25;4;0;0;0;0;1;0;0;0;2;12;0;15;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
118;12;2012;25;4;0;0;1;0;0;0;0;0;0;4;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;1;2012;35;4;0;0;0;0;0;0;0;0;1;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;2;2012;35;4;0;0;0;0;0;0;0;0;1;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;3;2012;35;4;0;0;1;0;1;0;0;1;0;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;4;2012;35;4;0;0;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;5;2012;35;4;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;6;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;7;2012;35;4;0;0;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;8;2012;35;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;9;2012;35;4;0;0;1;0;0;0;0;0;0;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;10;2012;35;4;0;0;2;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;11;2012;35;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
119;12;2012;35;4;0;0;2;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;1;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;2;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;3;2012;35;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;4;2012;35;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;5;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;6;2012;35;4;0;0;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;7;2012;35;4;0;0;0;0;0;0;0;0;0;3;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;8;2012;35;4;0;0;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;9;2012;35;4;2;0;1;0;0;0;0;0;0;1;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;10;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;11;2012;35;4;0;0;0;0;0;0;0;0;1;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
120;12;2012;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;1;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;2;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;3;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;4;2012;32;6;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;5;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;6;2012;32;6;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;7;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;8;2012;32;6;0;0;3;0;1;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;9;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;10;2012;32;6;0;0;0;0;1;0;0;0;2;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;11;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
121;12;2012;32;6;0;0;2;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;1;2012;32;6;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;2;2012;32;6;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;3;2012;32;6;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;4;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;5;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;6;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;7;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;8;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;9;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;10;2012;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;11;2012;32;6;0;1;0;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
122;12;2012;32;6;0;0;2;0;0;0;0;0;0;2;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;1;2012;32;6;0;0;1;0;0;0;0;0;1;5;1;8;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;2;2012;32;6;0;0;1;0;0;0;0;0;3;8;0;12;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;3;2012;32;6;0;0;1;0;0;0;0;0;1;0;0;2;;0;0;1;1;0;0;0;0;2;;;;;;;;;;;;;;;
123;4;2012;32;6;0;0;0;0;0;0;0;0;1;9;0;10;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;5;2012;32;6;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;6;2012;32;6;0;1;1;0;1;0;0;0;0;2;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;7;2012;32;6;0;0;1;0;0;0;0;0;0;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;8;2012;32;6;0;0;2;0;1;0;0;0;0;3;0;6;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;9;2012;32;6;0;0;0;0;0;0;0;0;0;2;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;10;2012;32;6;0;0;0;0;0;0;0;0;2;3;0;5;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;11;2012;32;6;0;0;0;0;0;0;0;0;2;14;0;16;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
123;12;2012;32;6;0;0;1;1;0;0;0;0;0;11;0;13;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;1;2012;25;4;0;0;1;0;0;0;0;1;1;1;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;2;2012;25;4;0;0;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;3;2012;25;4;0;0;0;0;0;0;0;0;0;3;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;4;2012;25;4;0;0;0;0;1;0;0;0;0;2;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;5;2012;25;4;0;0;4;0;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;6;2012;25;4;0;0;0;0;0;0;0;0;1;3;0;4;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;7;2012;25;4;0;0;1;0;0;0;0;0;0;1;0;2;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;8;2012;25;4;0;0;0;0;0;0;0;0;2;1;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;9;2012;25;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;10;2012;25;4;0;0;0;0;0;0;0;0;0;3;0;3;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;11;2012;25;4;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
124;12;2012;25;4;0;0;1;0;0;0;0;0;4;2;0;7;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
125;1;2012;25;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
